0,1,2
腹泻,症状,月21日发现龟头象脱皮我包皮长去医院检查前列腺液常规：性状灰白PH8.7卵磷脂小体少许白细胞3+尿常规蛋白质1+检查沙眼衣源体解尿支原体都是阳性还有白色念珠菌9月21.22日静滴0.9%NS克林霉素氟康脞针23.24日我没时间没滴25.26.27.28.29日静滴啊奇霉素左氧什么沙星还每日做直肠固态源28.29日有维生素B629日做电容场30日再检查前列腺液性状灰白PH7.0卵磷脂小体+白细胞2+沙眼衣源体弱阳解尿支原体阴性30日.10月1日2日静滴和以前一样还是每次做电容场或直肠固态源我想问一下专家这样治疗可以吗为什么治疗这么多天还是弱阳之前有不洁性交可都没什么明显症状后来吃了两天阿奇霉素因地2天吃了<entity>没就没吃了和前列舒乐啊奇停后吃八味小檗皮胶囊但这两天尿道有分泌物透明粘粘象精液我半个多月没性交也没遗精.是不是复发了谢谢了
腹泻,症状,您好，我前段时间颈椎痛，有<entity>，现症状好些了但身体发冷，体温
腹泻,症状,我妈妈胆囊切除后三个月以来一直很好但最近突然一吃吃东西就胃疼很厉害还伴有<entity>症状是什么原因如何治疗想得到怎样的帮助：这种现象正常吗如何治疗
腹泻,症状,急性肠胃炎 有<entity>等症状 偶尔痉挛性疼痛 这样的情况能喝牛奶
腹泻,症状,假如直接换成普通奶粉，宝宝出现湿疹<entity>等过敏症状，要怎么办呢？怎么治疗呢？两天后还能接种疫苗
腹泻,症状,医生，您好！我是６月３日来的月经，到６月１４日才基本结束，本来月经期五至六天时间便会结束，但是６月９日小腹便开始胀痛，且月经一直没干净，总是少量出血，平常也有尿频尿急的症状，还有大便排不出，排不尽，总有大便感，后来去地方医院就诊，医生说是尿路感染，做了血检和Ｂ超。在地方医院做的Ｂ超说是宫腔回声不均匀，盆腔有少量积液，但到我们这的总院看后，也做了血检和Ｂ超，血检也是白细胞偏多，但Ｂ超却没有问题，医生诊断为尿路感染。随着６月１４日月经基本结束，小腹胀痛的症状基本没有了，但由于输液的缘故，肠胃有点不适，大便很难排出或是<entity>等症状。请问，我这样的症状是单纯的尿路感染么，还是伴有盆腔炎？我现在排尿还是有点急，排不出的话小腹会胀痛，医生说我大便排不出腹痛有点直肠刺激症。还有现在阴道有黄色偏绿的分沁物排出，是否又有阴道炎？我现在该如何用药比较好，医生说我输的液药力过重，易脱发，抵抗力会下降，是否都改口服比较好，还有他们说尿路感染要挂足七天的药，我今天已经挂了六天的药了．请帮忙解答，谢谢了！！！
腹泻,症状,哥哥最近出现了便秘充血胆汁性肝硬化耳聋腹水腹痛<entity>腹胀的症状我急忙带他去医院检查后医生说这是片吸虫病请问这个病有什么好的治疗方法？曾经治疗情况和效果：这个病应该怎样治疗？（）
腹泻,症状,<entity>，拉出来腹部和胃之间的部位也不痛了，这是什么症状呢？
腹泻,症状,半夜呕吐 <entity>胃难受是什么症状
腹泻,症状,最近半个月肚子老胀气伴有<entity>可以吃肠胃宁片缓解症状吗
腹泻,症状,"我是一个35岁的女性，从96年开始秋季易患肠胃感冒，刚开始头轻微晕,喉轻微痛（这个多睡后就好了），呼吸发热,浑身轻度发热，出汗很多，然后开始腹胀痛并热，但不<entity>，大便颜色和浓度，次数均正常，小便偏黄，这种症状表明是受寒性胃病还是受热?胃肠经常出问题应该怎么调理或进行什么治疗?是否还需要作胃镜?出现肠胃感冒时服用枫蓼肠胃康胶囊，依诺沙星片，藿香正气水哪个更管用?"
腹泻,症状,为何强直性脊椎炎吃药后有<entity>呕吐症状？
腹泻,症状,病情描述发病时间、主要症状、症状变化等）：月咳嗽，气喘，<entity>，精神差，烦哭不安，面色苍白，吸乳少，尿量可，睡眠差。6月婴儿，先天性心脏病室缺），肺动脉高压心脏彩超），曾经治疗情况和效果：二氧化碳结合力低，重度乳糜血，血红蛋白66克，红细胞2.5，给予抗炎，平喘，支持治疗，吸氧无好转，想得到怎样的帮助：指导治疗，谢谢！
腹泻,症状,看便秘一般多少钱?宝宝吃了思密达药便秘怎么办病情描述(发病时间、主要症状等)：本来宝宝生病，轮状病毒肠炎，.医生开了思密达吃了便秘怎么办宝宝才四十几天，到现在还没有拉便便，她也没有要拉的意思。满月的时候因为细菌感染引发了肺炎，尿路感染及轮状病毒，出院后，第一天就拉了十几次便便。最后问了医生，说要喝<entity>奶粉调理，喝了<entity>奶粉和思密达后，宝宝四天没拉便便。她喝奶和睡觉还行，我真不知道她是没有便便，还是肠道混乱了。请网上有婴幼儿医生朋友帮帮忙！想得到怎样的帮助：有影响吗还会变大吗？.
腹泻,症状,病情描述发病时间、主要症状、症状变化等）：2)儿童型：主要发生于各种原因所致免疫功能低下者，起病急骤，与婴儿型不同处为几乎所有病人均有发热。此外，常见症状为呼吸加速、咳嗽、发绀、三凹征、鼻扇及<entity>。病程发展很快，不治疗时多死亡。2.X线检查可见双肺弥漫性颗粒状阴影，自肺门向周围伸展，呈毛玻璃样，伴支气管充气象，以后变成致密索条状，间杂有不规则片块状影。后期有持久的肺气肿，在肺周围部分更为明显。可伴纵隔气肿及气胸。PCP的确诊有赖于病原体的检想得到怎样的帮助：小儿卡肺囊虫肺炎怎么治？
腹泻,症状,十多年的手淫史，现在身体很虚弱，应该如何改善。上初中的时候就有了手淫的恶习，从此一发不可收拾，手淫次数很频繁，近几年症状多多相当影响生活和工作的质量，症状如下：神疲体倦，失眠健忘，四肢冰凉，面黄发枯，<entity>腹痛，咳嗽痰多，其他性功能方面主要体现在比较严重的早泄。
腹泻,症状,"连续<entity>了两个多月了,每天2-3次,最严重时有4次.有时还带点白色粘状物.偶尔才会拉稀。还有头痛，非常痛，一想事情也痛，还有手臂上长了类似螨虫的东西可以挤出白色物，不痛不痒。有没有吃饭都会干呕，感觉想吐，又吐不出东西来。食欲却非常好。这几天全身经常无力。头经常会晕，有点小发热，这种症状持续两个多月了。还有呼吸非常困难，用鼻子呼吸好像有一口气卡在胸前，得深呼吸才管用。这几天耳朵后面长了个小淋巴，刚开始两天会疼，现在不会，挺小的一个。这几天脖子变的酸痛起来。包皮上长了一个疱疹，不知道是不是因为我包皮过长引起的？半也月前出现了几天夜间盗汗，现在好多了，就是特别容易出汗。前段时间开车还有点恍惚。"
腹泻,症状,"左下腹隐痛,不<entity>不便秘,无其它症状"
腹泻,症状,主要症状：早搏<entity>小腹和肚脐周围痛发病时间：今年5月化验检查结果：大便培养无菌<entity>曾经治疗情况和效果：因为心脏病服用了西药不见效又改用中药调理但从服药开始一直伴随着<entity>而且是水泻每天两到三次最近一到三次医生说要我做肠镜我没做中医诊断是脾胃极度虚弱.有专家叫我吃整肠生因为我是无菌所以我不敢吃.请问有什么好办法.
腹泻,不良反应,盐酸帕罗西汀片的不良反应是什么<entity>也属于吗
腹泻,不良反应,我<entity>和腹痛这些不良反应怎么样才能让我快速康复
腹泻,不良反应,请问华法林钠片有什么不良反应<entity>也属于吗
咽痛,症状,孕妇发热能用银黄颗粒吗主要症状是发热<entity>流鼻涕浑身不舒服
低热,症状,17天前，去了一个洗浴中心。他们帮我热水洗完后，又用冰块洗全身。并且发生了口交！第2天，我开始有点发热，全身无力，食欲下降，吃了3天热感冒药和消炎药后，食欲恢复，但是全身无力，6天后，不吃感冒药了。症状没有完全消除。12天前洗澡时候，用香皂洗过下身，第2天就发现有包皮龟头炎。而后，用高锰酸钾清洗和吃消炎药，一直到现在龟头上还有一点点红色的小包（如针头大小），现在不痒，但是，包皮内部发白（我的包皮过长）。从去过洗浴中心后，到现在一直有点连续性的<entity>38度左右，并且头晕，恶心（食欲不减），现在右脚脚面和小腿连接的正面对人的正中间处比较麻木类似的疼痛（刚刚疼痛有2天），不发肿。以上就是全体症状。请帮我分析一下，我是不是被感染了艾滋病，怎么样才能检验出是不是感染了艾滋病呢？？？
低热,症状,病情描述发病时间、主要症状、症状变化等）：??有咳嗽就是<entity>做CT的时候<entity>也好了CT右肺中叶及左肺舌段少许慢性炎症、尿常规有白细胞曾经治疗情况和效果：CT刚刚检查出来、前段时间一直以为是尿路感染抗生素没有效果、现在吃中药刚开始以尿路感染来治疗没有效果、然后以上呼吸道感染来治疗吃一贴白细胞就正常了想得到怎样的帮助：我的<entity>是什么引起的肺上的慢性炎症能根治吗、不根治是不是代表要经常<entity>
低热,症状,04年被查出患有结核性胸膜炎，医生指导下服药一年左右复查医生说已经痊愈。不需要再做检查。近日剖宫产术后28天，忽然无症状寒颤1小时候高热达40度，物理降温及多饮水后次日晨体温正常，晚间大概20时左右又有<entity>，复查妇科B超没问题，请问有可能是结核复发吗？
低热,症状,病情描述发病时间、主要症状、症状变化等）：岁8月份我到医院检查，诊断为子宫肌瘤，每次月经特多，持续10天左右，肌瘤为2.5*2.7CM，另外还有子宫异位症，请问发<entity>与子宫肌瘤有关系吗?想得到怎样的帮助：是什么原因导致我经常用发低<entity>
低热,症状,我于一个月前，在天冷风大时淋了雨感冒了，当天吃了乌鸡，之后有所好转又吃了鱼，随后感冒加重，有时鼻塞严重只能用口呼吸。一个多月了，经过喝姜汤及热水泡脚，并先后吃了不少感冒药（包括：感冒清热颗粒，抗病毒口服液，伤风停胶囊，以及看中医吃了七天的治感冒和鼻炎的中草药），现仍有三方面的问题：每天仍常出现鼻塞，多出现于吃饭时和半夜（多于三、五点钟左右），只能靠中药成份的“半分钟濞琰康喷剂”维持正常呼吸，每天喷4-5次，用了一瓶多仍未见好转。感冒后每次例假完的10天内就会在凌晨4、5点钟左右出现心脏不适，跳2-3下停顿一下，不能躺下，只能坐立或站起来。先前出现呼气短，最近变成吸气短（吸到后面气管感觉痒），闻到油烟或感觉凉时会干咳，咳嗽或哈气时能听到喉管还是气管里有嘶嘶的声音。现在仍时有感觉忽冷忽热，背部发热，总觉感冒还未好，有时出现右胸靠脊骨中间段处有刺痛，有时心脏出现闷痛。另月经不调且量大，每次提前7-8天，吃补气的药后有所改善，不吃又复原。注：两年多前也在重感冒并遇例假后出现过本次除了鼻塞之外的其它症状，并且情况更为严重：极度口渴，经常易饿，严重失眠，多在吃饭时出现胸闷、气短、呼吸困难，心跳快、脉微弱；双腿无力，走路100、200米就喘不过气来，自感心脏衰竭。曾经治疗情况和效果：两年前检查：多次急诊，每次吸氧后能缓解；慢性咽喉炎，有滤泡增生；心脏B超显示三尖瓣口收缩期有少量返流，肺动脉瓣口舒张期轻度返流；动态心电图提示窦性心律，偶发室性、房性早搏，偶发一度及二度一型房室传导阻滞；胸片显示心肺正常；颈椎变直，但未压迫神经；无心肌炎；无甲亢，甲状腺无占位性病变；双侧颈部数个淋巴结肿大，血供不丰富；血脂正常，生化指标正常；饭前血糖正常，饭后血糖值9.6；慢性浅表性炎，HP（+）；有子宫肌瘤（2CM大）；血常规中的红细胞类数值均在最低标准偏下一点。治疗：两年前中药调理近两个月，渐好转，仍时有傍晚出现呼气短及干咳（咳嗽或哈气时能听到喉管还是气管里有嘶嘶的声音）、午后发热，长期<entity>（37.2-37.5度），有时双手麻木（多为左手）。这次吃药效果甚微。想得到怎样的帮助：请问如何治疗鼻塞？请分析凌晨心脏不适属心脏缺血还是血管堵塞？气喘由于慢性咽炎、支气管炎、还是阻塞性肺部疾病。
